"","surv_date.u","site_id","transect_id","site_name","site.trans","urchin_dens","surv_area.u","year","semester","year.sem","surv_date.k","kelp_dens","surv_area.k","patch"
"588",2016-07-26,"a-l-09","c-l-00042","NAPL","NAPL.6",1.66666666666667,6,2016,"2",2016-07-01,2016-07-26,0.6375,80,160
"589",2016-07-26,"a-l-09","c-l-00043","NAPL","NAPL.3",4.33333333333333,6,2016,"2",2016-07-01,2016-07-26,1.625,80,160
"590",2016-07-26,"a-l-09","c-l-00044","NAPL","NAPL.5",0.5,6,2016,"2",2016-07-01,2016-07-26,1.0625,80,160
"591",2016-07-26,"a-l-09","c-l-00045","NAPL","NAPL.4",0,6,2016,"2",2016-07-01,2016-07-26,0.85,80,160
"592",2016-07-26,"a-l-09","c-l-00046","NAPL","NAPL.7",0.5,6,2016,"2",2016-07-01,2016-07-26,1.425,80,160
"593",2017-07-17,"a-l-01","c-l-00001","ABUR","ABUR.1",0,6,2017,"2",2017-07-01,2017-07-17,0.0125,80,145
"594",2017-07-17,"a-l-01","c-l-00002","ABUR","ABUR.2",0,6,2017,"2",2017-07-01,2017-07-17,0.075,80,145
"595",2017-07-17,"a-l-06","c-l-00027","GOLB","GOLB.2",0,6,2017,"2",2017-07-01,2017-07-17,0.125,80,150
"596",2017-07-17,"a-l-06","c-l-00028","GOLB","GOLB.1",0,6,2017,"2",2017-07-01,2017-07-17,0.1,80,150
"597",2017-07-17,"a-l-08","c-l-00037","MOHK","MOHK.2",0.333333333333333,6,2017,"2",2017-07-01,2017-07-17,0.65,80,145
"598",2017-07-17,"a-l-08","c-l-00038","MOHK","MOHK.1",1.5,6,2017,"2",2017-07-01,2017-07-17,0.2,80,145
"599",2017-07-19,"a-l-05","c-l-00019","CARP","CARP.1",0.666666666666667,6,2017,"2",2017-07-01,2017-07-19,3.3625,80,132
"600",2017-07-19,"a-l-05","c-l-00020","CARP","CARP.6",20.5,6,2017,"2",2017-07-01,2017-07-19,0.15,80,132
"601",2017-07-19,"a-l-05","c-l-00021","CARP","CARP.7",13.1666666666667,6,2017,"2",2017-07-01,2017-07-19,0.3875,80,132
"602",2017-07-19,"a-l-05","c-l-00022","CARP","CARP.2",3,6,2017,"2",2017-07-01,2017-07-19,0.3625,80,131
"603",2017-07-19,"a-l-05","c-l-00023","CARP","CARP.4",14.8333333333333,6,2017,"2",2017-07-01,2017-07-19,0.3,80,132
"604",2017-07-19,"a-l-05","c-l-00024","CARP","CARP.8",16.1666666666667,6,2017,"2",2017-07-01,2017-07-19,0.625,80,131
"605",2017-07-19,"a-l-05","c-l-00025","CARP","CARP.3",8.33333333333333,6,2017,"2",2017-07-01,2017-07-19,0.4125,80,132
"606",2017-07-19,"a-l-05","c-l-00026","CARP","CARP.5",1.66666666666667,6,2017,"2",2017-07-01,2017-07-19,0.5125,80,131
"607",2017-07-20,"a-l-07","c-l-00029","IVEE","IVEE.7",0,6,2017,"2",2017-07-01,2017-07-20,0.0375,80,154
"608",2017-07-20,"a-l-07","c-l-00030","IVEE","IVEE.6",1.33333333333333,6,2017,"2",2017-07-01,2017-07-20,0.4375,80,154
"609",2017-07-20,"a-l-07","c-l-00031","IVEE","IVEE.2",0,6,2017,"2",2017-07-01,2017-07-20,0.225,80,152
"610",2017-07-20,"a-l-07","c-l-00032","IVEE","IVEE.5",6.83333333333333,6,2017,"2",2017-07-01,2017-07-20,0.5625,80,154
"611",2017-07-20,"a-l-07","c-l-00033","IVEE","IVEE.8",0,6,2017,"2",2017-07-01,2017-07-20,0.0125,80,154
"612",2017-07-20,"a-l-07","c-l-00035","IVEE","IVEE.1",0,6,2017,"2",2017-07-01,2017-07-20,0.025,80,152
"613",2017-07-21,"a-l-03","c-l-00005","AQUE","AQUE.4",0.833333333333333,6,2017,"2",2017-07-01,2017-07-21,0.25,80,174
"614",2017-07-21,"a-l-03","c-l-00006","AQUE","AQUE.6",0.666666666666667,6,2017,"2",2017-07-01,2017-07-21,0.25,80,175
"615",2017-07-21,"a-l-03","c-l-00007","AQUE","AQUE.3",4.83333333333333,6,2017,"2",2017-07-01,2017-07-21,0.175,80,174
"616",2017-07-21,"a-l-03","c-l-00008","AQUE","AQUE.1",1.5,6,2017,"2",2017-07-01,2017-07-21,0.15,80,175
"617",2017-07-21,"a-l-03","c-l-00009","AQUE","AQUE.2",7,6,2017,"2",2017-07-01,2017-07-21,0.05,80,175
"618",2017-07-21,"a-l-03","c-l-00010","AQUE","AQUE.5",1.5,6,2017,"2",2017-07-01,2017-07-21,0.4125,80,174
"619",2017-07-21,"a-l-07","c-l-00034","IVEE","IVEE.3",0.666666666666667,6,2017,"2",2017-07-01,2017-07-21,0.4625,80,153
"620",2017-07-24,"a-l-09","c-l-00039","NAPL","NAPL.1",2.16666666666667,6,2017,"2",2017-07-01,2017-07-24,1.775,80,160
"621",2017-07-24,"a-l-09","c-l-00040","NAPL","NAPL.8",0.166666666666667,6,2017,"2",2017-07-01,2017-07-24,1.275,80,160
"622",2017-07-24,"a-l-09","c-l-00041","NAPL","NAPL.2",2.66666666666667,6,2017,"2",2017-07-01,2017-07-24,3.4375,80,160
"623",2017-07-24,"a-l-09","c-l-00042","NAPL","NAPL.6",2.16666666666667,6,2017,"2",2017-07-01,2017-07-24,0.675,80,160
"624",2017-07-24,"a-l-09","c-l-00044","NAPL","NAPL.5",1.83333333333333,6,2017,"2",2017-07-01,2017-07-24,1.275,80,160
"625",2017-07-24,"a-l-09","c-l-00046","NAPL","NAPL.7",0.166666666666667,6,2017,"2",2017-07-01,2017-07-24,2.0875,80,160
"626",2017-07-25,"a-l-02","c-l-00003","AHND","AHND.2",0,6,2017,"2",2017-07-01,2017-07-25,0,80,177
"627",2017-07-25,"a-l-04","c-l-00011","BULL","BULL.3",0,6,2017,"2",2017-07-01,2017-07-25,0.05,80,190
"628",2017-07-25,"a-l-04","c-l-00013","BULL","BULL.1",0.166666666666667,6,2017,"2",2017-07-01,2017-07-25,0.1375,80,190
"629",2017-07-25,"a-l-04","c-l-00014","BULL","BULL.6",0,6,2017,"2",2017-07-01,2017-07-25,0.0875,80,190
"630",2017-07-25,"a-l-09","c-l-00043","NAPL","NAPL.3",3,6,2017,"2",2017-07-01,2017-07-25,2.675,80,160
"631",2017-07-25,"a-l-09","c-l-00045","NAPL","NAPL.4",2.5,6,2017,"2",2017-07-01,2017-07-25,0.025,80,160
"632",2018-07-16,"a-l-09","c-l-00039","NAPL","NAPL.1",13.6666666666667,6,2018,"2",2018-07-01,2018-07-16,0.6375,80,160
"633",2018-07-16,"a-l-09","c-l-00040","NAPL","NAPL.8",5.5,6,2018,"2",2018-07-01,2018-07-16,0.3,80,160
"634",2018-07-16,"a-l-09","c-l-00041","NAPL","NAPL.2",11.8333333333333,6,2018,"2",2018-07-01,2018-07-16,0.65,80,160
"635",2018-07-16,"a-l-09","c-l-00042","NAPL","NAPL.6",15.6666666666667,6,2018,"2",2018-07-01,2018-07-16,0.275,80,160
"636",2018-07-16,"a-l-09","c-l-00043","NAPL","NAPL.3",13.3333333333333,6,2018,"2",2018-07-01,2018-07-16,0.175,80,160
"637",2018-07-16,"a-l-09","c-l-00044","NAPL","NAPL.5",12.5,6,2018,"2",2018-07-01,2018-07-16,0.325,80,160
"638",2018-07-16,"a-l-09","c-l-00045","NAPL","NAPL.4",25,6,2018,"2",2018-07-01,2018-07-16,0.0375,80,160
"639",2018-07-16,"a-l-09","c-l-00046","NAPL","NAPL.7",9.83333333333333,6,2018,"2",2018-07-01,2018-07-16,0.3125,80,160
"640",2018-07-17,"a-l-01","c-l-00001","ABUR","ABUR.1",0,6,2018,"2",2018-07-01,2018-07-17,0,80,145
"641",2018-07-17,"a-l-01","c-l-00002","ABUR","ABUR.2",0,6,2018,"2",2018-07-01,2018-07-17,0.45,80,145
"642",2018-07-17,"a-l-06","c-l-00027","GOLB","GOLB.2",0,6,2018,"2",2018-07-01,2018-07-17,0.1,80,150
"643",2018-07-17,"a-l-06","c-l-00028","GOLB","GOLB.1",0.5,6,2018,"2",2018-07-01,2018-07-17,0.0625,80,150
"644",2018-07-17,"a-l-08","c-l-00037","MOHK","MOHK.2",2,6,2018,"2",2018-07-01,2018-07-17,0.3875,80,145
"645",2018-07-17,"a-l-08","c-l-00038","MOHK","MOHK.1",2,6,2018,"2",2018-07-01,2018-07-17,0.0875,80,145
"646",2018-07-18,"a-l-05","c-l-00019","CARP","CARP.1",0.666666666666667,6,2018,"2",2018-07-01,2018-07-18,0.75,80,132
"647",2018-07-18,"a-l-05","c-l-00020","CARP","CARP.6",28.5,6,2018,"2",2018-07-01,2018-07-18,0.0625,80,132
"648",2018-07-18,"a-l-05","c-l-00021","CARP","CARP.7",19,6,2018,"2",2018-07-01,2018-07-18,0.05,80,132
"649",2018-07-18,"a-l-05","c-l-00022","CARP","CARP.2",1.66666666666667,6,2018,"2",2018-07-01,2018-07-18,0,80,131
"650",2018-07-18,"a-l-05","c-l-00023","CARP","CARP.4",14.5,6,2018,"2",2018-07-01,2018-07-18,0,80,132
"651",2018-07-18,"a-l-05","c-l-00024","CARP","CARP.8",15.6666666666667,6,2018,"2",2018-07-01,2018-07-18,0.0125,80,131
"652",2018-07-18,"a-l-05","c-l-00025","CARP","CARP.3",10,6,2018,"2",2018-07-01,2018-07-18,0.0125,80,132
"653",2018-07-18,"a-l-05","c-l-00026","CARP","CARP.5",2.16666666666667,6,2018,"2",2018-07-01,2018-07-18,0,80,131
"654",2018-07-20,"a-l-07","c-l-00029","IVEE","IVEE.7",0,6,2018,"2",2018-07-01,2018-07-20,0.025,80,154
"655",2018-07-20,"a-l-07","c-l-00030","IVEE","IVEE.6",1.16666666666667,6,2018,"2",2018-07-01,2018-07-20,0.225,80,154
"656",2018-07-20,"a-l-07","c-l-00031","IVEE","IVEE.2",0,6,2018,"2",2018-07-01,2018-07-20,0.2875,80,152
"657",2018-07-20,"a-l-07","c-l-00032","IVEE","IVEE.5",5.66666666666667,6,2018,"2",2018-07-01,2018-07-20,0.2875,80,154
"658",2018-07-20,"a-l-07","c-l-00033","IVEE","IVEE.8",0,6,2018,"2",2018-07-01,2018-07-20,0.0125,80,154
"659",2018-07-20,"a-l-07","c-l-00034","IVEE","IVEE.3",0.5,6,2018,"2",2018-07-01,2018-07-20,0.15,80,153
"660",2018-07-20,"a-l-07","c-l-00035","IVEE","IVEE.1",0,6,2018,"2",2018-07-01,2018-07-20,0.0375,80,152
"661",2018-07-23,"a-l-02","c-l-00003","AHND","AHND.2",0,6,2018,"2",2018-07-01,2018-07-23,0,80,177
"662",2018-07-23,"a-l-03","c-l-00006","AQUE","AQUE.6",1,6,2018,"2",2018-07-01,2018-07-23,0.0875,80,175
"663",2018-07-23,"a-l-03","c-l-00008","AQUE","AQUE.1",1.5,6,2018,"2",2018-07-01,2018-07-23,0.225,80,175
"664",2018-07-23,"a-l-03","c-l-00009","AQUE","AQUE.2",4.33333333333333,6,2018,"2",2018-07-01,2018-07-23,0.0375,80,175
"665",2018-07-23,"a-l-03","c-l-00010","AQUE","AQUE.5",2.16666666666667,6,2018,"2",2018-07-01,2018-07-23,0.175,80,174
"666",2018-07-31,"a-l-03","c-l-00005","AQUE","AQUE.4",5,6,2018,"2",2018-07-01,2018-07-31,0.1125,80,174
"667",2018-07-31,"a-l-03","c-l-00007","AQUE","AQUE.3",9.33333333333333,6,2018,"2",2018-07-01,2018-07-31,0.2625,80,174
"668",2018-08-02,"a-l-04","c-l-00011","BULL","BULL.3",0,6,2018,"2",2018-07-01,2018-08-02,0.075,80,190
"669",2018-08-02,"a-l-04","c-l-00013","BULL","BULL.1",0,6,2018,"2",2018-07-01,2018-08-02,0.175,80,190
"670",2018-08-02,"a-l-04","c-l-00014","BULL","BULL.6",0.833333333333333,6,2018,"2",2018-07-01,2018-08-02,0.1375,80,190
"671",2019-07-16,"a-l-03","c-l-00007","AQUE","AQUE.3",5.83333333333333,6,2019,"2",2019-07-01,2019-07-16,0.0125,80,174
"672",2019-07-16,"a-l-03","c-l-00010","AQUE","AQUE.5",3,6,2019,"2",2019-07-01,2019-07-16,0.2875,80,174
"673",2019-07-17,"a-l-01","c-l-00001","ABUR","ABUR.1",0,6,2019,"2",2019-07-01,2019-07-17,0.5375,80,145
"674",2019-07-17,"a-l-01","c-l-00002","ABUR","ABUR.2",0,6,2019,"2",2019-07-01,2019-07-17,0,80,145
"675",2019-07-17,"a-l-06","c-l-00027","GOLB","GOLB.2",0,6,2019,"2",2019-07-01,2019-07-17,0.1125,80,150
"676",2019-07-17,"a-l-06","c-l-00028","GOLB","GOLB.1",3.33333333333333,6,2019,"2",2019-07-01,2019-07-17,0.1,80,150
"677",2019-07-17,"a-l-08","c-l-00037","MOHK","MOHK.2",3.33333333333333,6,2019,"2",2019-07-01,2019-07-17,3.75,80,145
"678",2019-07-17,"a-l-08","c-l-00038","MOHK","MOHK.1",3.83333333333333,6,2019,"2",2019-07-01,2019-07-17,1.3125,80,145
"679",2019-07-18,"a-l-09","c-l-00039","NAPL","NAPL.1",21.6666666666667,6,2019,"2",2019-07-01,2019-07-18,1.2875,80,160
"680",2019-07-18,"a-l-09","c-l-00040","NAPL","NAPL.8",4.83333333333333,6,2019,"2",2019-07-01,2019-07-18,0.4625,80,160
"681",2019-07-18,"a-l-09","c-l-00041","NAPL","NAPL.2",16.5,6,2019,"2",2019-07-01,2019-07-18,1.1875,80,160
"682",2019-07-18,"a-l-09","c-l-00042","NAPL","NAPL.6",6.16666666666667,6,2019,"2",2019-07-01,2019-07-18,0.325,80,160
"683",2019-07-18,"a-l-09","c-l-00043","NAPL","NAPL.3",18.8333333333333,6,2019,"2",2019-07-01,2019-07-18,1,80,160
"684",2019-07-18,"a-l-09","c-l-00044","NAPL","NAPL.5",7.33333333333333,6,2019,"2",2019-07-01,2019-07-18,0.5875,80,160
"685",2019-07-18,"a-l-09","c-l-00045","NAPL","NAPL.4",5.33333333333333,6,2019,"2",2019-07-01,2019-07-18,0,80,160
"686",2019-07-18,"a-l-09","c-l-00046","NAPL","NAPL.7",6.33333333333333,6,2019,"2",2019-07-01,2019-07-18,0.6875,80,160
"687",2019-07-19,"a-l-02","c-l-00003","AHND","AHND.2",0,6,2019,"2",2019-07-01,2019-07-19,0,80,177
"688",2019-07-19,"a-l-03","c-l-00005","AQUE","AQUE.4",4.5,6,2019,"2",2019-07-01,2019-07-19,0.7625,80,174
"689",2019-07-19,"a-l-07","c-l-00029","IVEE","IVEE.7",0,6,2019,"2",2019-07-01,2019-07-19,0.025,80,154
"690",2019-07-19,"a-l-07","c-l-00030","IVEE","IVEE.6",0,6,2019,"2",2019-07-01,2019-07-19,0.975,80,154
"691",2019-07-19,"a-l-07","c-l-00032","IVEE","IVEE.5",6.16666666666667,6,2019,"2",2019-07-01,2019-07-19,1.125,80,154
"692",2019-07-19,"a-l-07","c-l-00033","IVEE","IVEE.8",0,6,2019,"2",2019-07-01,2019-07-19,0.0125,80,154
"693",2019-07-23,"a-l-05","c-l-00019","CARP","CARP.1",0.5,6,2019,"2",2019-07-01,2019-07-23,0.525,80,132
"694",2019-07-23,"a-l-05","c-l-00020","CARP","CARP.6",16.3333333333333,6,2019,"2",2019-07-01,2019-07-23,0,80,132
"695",2019-07-23,"a-l-05","c-l-00021","CARP","CARP.7",17.6666666666667,6,2019,"2",2019-07-01,2019-07-23,0,80,132
"696",2019-07-23,"a-l-05","c-l-00022","CARP","CARP.2",1.33333333333333,6,2019,"2",2019-07-01,2019-07-23,0,80,131
"697",2019-07-23,"a-l-05","c-l-00023","CARP","CARP.4",14.1666666666667,6,2019,"2",2019-07-01,2019-07-23,0.0375,80,132
"698",2019-07-23,"a-l-05","c-l-00024","CARP","CARP.8",10,6,2019,"2",2019-07-01,2019-07-23,0,80,131
"699",2019-07-23,"a-l-05","c-l-00025","CARP","CARP.3",3.66666666666667,6,2019,"2",2019-07-01,2019-07-23,0.0125,80,132
"700",2019-07-23,"a-l-05","c-l-00026","CARP","CARP.5",1.5,6,2019,"2",2019-07-01,2019-07-23,0.025,80,131
"701",2019-07-24,"a-l-03","c-l-00006","AQUE","AQUE.6",3.33333333333333,6,2019,"2",2019-07-01,2019-07-24,0.0875,80,175
"702",2019-07-24,"a-l-03","c-l-00008","AQUE","AQUE.1",2,6,2019,"2",2019-07-01,2019-07-24,0.275,80,175
"703",2019-07-24,"a-l-03","c-l-00009","AQUE","AQUE.2",4.5,6,2019,"2",2019-07-01,2019-07-24,0.2125,80,175
"704",2019-07-24,"a-l-07","c-l-00031","IVEE","IVEE.2",0.166666666666667,6,2019,"2",2019-07-01,2019-07-24,0.1875,80,152
"705",2019-07-24,"a-l-07","c-l-00034","IVEE","IVEE.3",0.333333333333333,6,2019,"2",2019-07-01,2019-07-24,0.4125,80,153
"706",2019-07-24,"a-l-07","c-l-00035","IVEE","IVEE.1",0,6,2019,"2",2019-07-01,2019-07-24,0.025,80,152
"707",2019-07-25,"a-l-04","c-l-00011","BULL","BULL.3",1.66666666666667,6,2019,"2",2019-07-01,2019-07-25,0.0625,80,190
"708",2019-07-25,"a-l-04","c-l-00013","BULL","BULL.1",0.666666666666667,6,2019,"2",2019-07-01,2019-07-25,0.3,80,190
"709",2019-07-25,"a-l-04","c-l-00014","BULL","BULL.6",0.333333333333333,6,2019,"2",2019-07-01,2019-07-25,0.05,80,190
"710",2020-07-20,"a-l-05","c-l-00019","CARP","CARP.1",0,6,2020,"2",2020-07-01,2020-07-20,0.475,80,132
"711",2020-07-20,"a-l-05","c-l-00020","CARP","CARP.6",4.83333333333333,6,2020,"2",2020-07-01,2020-07-20,0.625,80,132
"712",2020-07-20,"a-l-05","c-l-00021","CARP","CARP.7",7.66666666666667,6,2020,"2",2020-07-01,2020-07-20,0.025,80,132
"713",2020-07-20,"a-l-05","c-l-00022","CARP","CARP.2",1.83333333333333,6,2020,"2",2020-07-01,2020-07-20,0.025,80,131
"714",2020-07-20,"a-l-05","c-l-00023","CARP","CARP.4",11.8333333333333,6,2020,"2",2020-07-01,2020-07-20,0.325,80,132
"715",2020-07-20,"a-l-05","c-l-00024","CARP","CARP.8",9.83333333333333,6,2020,"2",2020-07-01,2020-07-20,0,80,131
"716",2020-07-20,"a-l-05","c-l-00025","CARP","CARP.3",3.16666666666667,6,2020,"2",2020-07-01,2020-07-20,0.2125,80,132
"717",2020-07-20,"a-l-05","c-l-00026","CARP","CARP.5",2.16666666666667,6,2020,"2",2020-07-01,2020-07-20,0.0625,80,131
"718",2020-07-21,"a-l-01","c-l-00001","ABUR","ABUR.1",0,6,2020,"2",2020-07-01,2020-07-21,0,80,145
"719",2020-07-21,"a-l-01","c-l-00002","ABUR","ABUR.2",0,6,2020,"2",2020-07-01,2020-07-21,0.05,80,145
"720",2020-07-21,"a-l-06","c-l-00027","GOLB","GOLB.2",0,6,2020,"2",2020-07-01,2020-07-21,0.0875,80,150
"721",2020-07-21,"a-l-06","c-l-00028","GOLB","GOLB.1",0,6,2020,"2",2020-07-01,2020-07-21,0.05,80,150
"722",2020-07-21,"a-l-08","c-l-00037","MOHK","MOHK.2",8.66666666666667,6,2020,"2",2020-07-01,2020-07-21,0.9875,80,145
"723",2020-07-21,"a-l-08","c-l-00038","MOHK","MOHK.1",4,6,2020,"2",2020-07-01,2020-07-21,0.55,80,145
"724",2020-07-22,"a-l-07","c-l-00029","IVEE","IVEE.7",0,6,2020,"2",2020-07-01,2020-07-22,0.0125,80,154
"725",2020-07-22,"a-l-07","c-l-00030","IVEE","IVEE.6",0.5,6,2020,"2",2020-07-01,2020-07-22,0.8,80,154
"726",2020-07-22,"a-l-07","c-l-00031","IVEE","IVEE.2",0,6,2020,"2",2020-07-01,2020-07-22,0.1125,80,152
"727",2020-07-22,"a-l-07","c-l-00032","IVEE","IVEE.5",6.83333333333333,6,2020,"2",2020-07-01,2020-07-22,0.725,80,154
"728",2020-07-22,"a-l-07","c-l-00033","IVEE","IVEE.8",0,6,2020,"2",2020-07-01,2020-07-22,0.025,80,154
"729",2020-07-22,"a-l-07","c-l-00034","IVEE","IVEE.3",0.833333333333333,6,2020,"2",2020-07-01,2020-07-22,0.3625,80,153
"730",2020-07-22,"a-l-07","c-l-00035","IVEE","IVEE.1",0,6,2020,"2",2020-07-01,2020-07-22,0.0375,80,152
"731",2020-07-23,"a-l-09","c-l-00039","NAPL","NAPL.1",1.33333333333333,6,2020,"2",2020-07-01,2020-07-23,0.9,80,160
"732",2020-07-23,"a-l-09","c-l-00040","NAPL","NAPL.8",8.83333333333333,6,2020,"2",2020-07-01,2020-07-23,0.9,80,160
"733",2020-07-23,"a-l-09","c-l-00041","NAPL","NAPL.2",5.66666666666667,6,2020,"2",2020-07-01,2020-07-23,0.95,80,160
"734",2020-07-23,"a-l-09","c-l-00042","NAPL","NAPL.6",10.6666666666667,6,2020,"2",2020-07-01,2020-07-23,0.25,80,160
"735",2020-07-23,"a-l-09","c-l-00043","NAPL","NAPL.3",5.83333333333333,6,2020,"2",2020-07-01,2020-07-23,0.9,80,160
"736",2020-07-23,"a-l-09","c-l-00044","NAPL","NAPL.5",20.5,6,2020,"2",2020-07-01,2020-07-23,0.4,80,160
"737",2020-07-23,"a-l-09","c-l-00045","NAPL","NAPL.4",1,6,2020,"2",2020-07-01,2020-07-23,0.15,80,160
"738",2020-07-23,"a-l-09","c-l-00046","NAPL","NAPL.7",9,6,2020,"2",2020-07-01,2020-07-23,0.5375,80,160
"739",2020-07-27,"a-l-03","c-l-00005","AQUE","AQUE.4",3.66666666666667,6,2020,"2",2020-07-01,2020-07-27,0.3375,80,174
"740",2020-07-27,"a-l-03","c-l-00006","AQUE","AQUE.6",1,6,2020,"2",2020-07-01,2020-07-27,0.425,80,175
"741",2020-07-27,"a-l-03","c-l-00007","AQUE","AQUE.3",16.3333333333333,6,2020,"2",2020-07-01,2020-07-27,0.1375,80,174
"742",2020-07-27,"a-l-03","c-l-00008","AQUE","AQUE.1",2.5,6,2020,"2",2020-07-01,2020-07-27,0.1,80,175
"743",2020-07-27,"a-l-03","c-l-00009","AQUE","AQUE.2",8.5,6,2020,"2",2020-07-01,2020-07-27,0.025,80,175
"744",2020-07-27,"a-l-03","c-l-00010","AQUE","AQUE.5",4.16666666666667,6,2020,"2",2020-07-01,2020-07-27,0.425,80,174
"745",2020-07-28,"a-l-02","c-l-00003","AHND","AHND.2",0,6,2020,"2",2020-07-01,2020-07-28,0,80,177
"746",2020-07-28,"a-l-04","c-l-00011","BULL","BULL.3",0.166666666666667,6,2020,"2",2020-07-01,2020-07-28,0.125,80,190
"747",2020-07-28,"a-l-04","c-l-00013","BULL","BULL.1",6.5,6,2020,"2",2020-07-01,2020-07-28,0.325,80,190
"748",2020-07-28,"a-l-04","c-l-00014","BULL","BULL.6",0.833333333333333,6,2020,"2",2020-07-01,2020-07-28,0.125,80,190
"749",1996-06-17,"a-k-16","c-k-00016","16","16.c-k-00016",25.8333333333333,24,1996,"1",1996-01-01,1996-06-17,0.755,200,358
"750",1996-07-08,"a-k-05","c-k-00005","5","5.c-k-00005",4.5,24,1996,"2",1996-07-01,1996-07-08,0.04,200,249
"751",1996-07-08,"a-k-06","c-k-00006","6","6.c-k-00006",33.5833333333333,24,1996,"2",1996-07-01,1996-07-08,0,200,327
"752",1996-07-22,"a-k-01","c-k-00001","1","1.c-k-00001",0,24,1996,"2",1996-07-01,1996-07-22,0.625,200,233
"753",1996-07-22,"a-k-09","c-k-00009","9","9.c-k-00009",55.375,24,1996,"2",1996-07-01,1996-09-30,0.02,200,297
"754",1996-08-05,"a-k-02","c-k-00002","2","2.c-k-00002",10.2916666666667,24,1996,"2",1996-07-01,1996-08-05,0,200,221
"755",1996-08-05,"a-k-03","c-k-00003","3","3.c-k-00003",0.458333333333333,24,1996,"2",1996-07-01,1996-08-05,1.005,200,273
"756",1996-08-05,"a-k-04","c-k-00004","4","4.c-k-00004",2.16666666666667,24,1996,"2",1996-07-01,1996-08-05,0.67,200,273
"757",1996-08-19,"a-k-10","c-k-00010","10","10.c-k-00010",9.91666666666667,24,1996,"2",1996-07-01,1996-08-19,0.135,200,307
"758",1996-08-19,"a-k-11","c-k-00011","11","11.c-k-00011",34.4166666666667,24,1996,"2",1996-07-01,1996-08-19,0.12,200,351
"759",1997-06-16,"a-k-11","c-k-00011","11","11.c-k-00011",27.9166666666667,24,1997,"1",1997-01-01,1997-06-16,0.05,200,351
"760",1997-06-16,"a-k-16","c-k-00016","16","16.c-k-00016",43.9583333333333,24,1997,"1",1997-01-01,1997-06-16,0.01,200,358
"761",1997-07-07,"a-k-01","c-k-00001","1","1.c-k-00001",0.541666666666667,24,1997,"2",1997-07-01,1997-07-07,1.11,200,233
"762",1997-07-07,"a-k-02","c-k-00002","2","2.c-k-00002",13.125,24,1997,"2",1997-07-01,1997-07-07,0,200,221
"763",1997-07-07,"a-k-03","c-k-00003","3","3.c-k-00003",0.708333333333333,24,1997,"2",1997-07-01,1997-07-07,1.005,200,273
"764",1997-07-07,"a-k-04","c-k-00004","4","4.c-k-00004",1.25,24,1997,"2",1997-07-01,1997-07-07,0.53,200,273
"765",1997-07-21,"a-k-05","c-k-00005","5","5.c-k-00005",6.33333333333333,24,1997,"2",1997-07-01,1997-07-21,0.01,200,249
"766",1997-07-21,"a-k-06","c-k-00006","6","6.c-k-00006",36.0416666666667,24,1997,"2",1997-07-01,1997-07-21,0,200,327
"767",1997-07-21,"a-k-09","c-k-00009","9","9.c-k-00009",48.9583333333333,24,1997,"2",1997-07-01,1997-07-21,0,200,297
"768",1997-08-04,"a-k-10","c-k-00010","10","10.c-k-00010",12.75,24,1997,"2",1997-07-01,1997-08-04,0.425,200,307
"769",1998-06-15,"a-k-11","c-k-00011","11","11.c-k-00011",26.5,24,1998,"1",1998-01-01,1998-06-15,0,200,351
"770",1998-06-15,"a-k-16","c-k-00016","16","16.c-k-00016",11.75,24,1998,"1",1998-01-01,1998-06-15,0,200,358
"771",1998-07-06,"a-k-01","c-k-00001","1","1.c-k-00001",2.04166666666667,24,1998,"2",1998-07-01,1998-07-06,0.215,200,233
"772",1998-07-06,"a-k-02","c-k-00002","2","2.c-k-00002",15.0416666666667,24,1998,"2",1998-07-01,1998-09-14,0,200,221
"773",1998-07-06,"a-k-05","c-k-00005","5","5.c-k-00005",13.2083333333333,24,1998,"2",1998-07-01,1998-07-06,0,200,249
"774",1998-07-20,"a-k-06","c-k-00006","6","6.c-k-00006",36.2916666666667,24,1998,"2",1998-07-01,1998-07-20,0,200,327
"775",1998-08-03,"a-k-09","c-k-00009","9","9.c-k-00009",31.25,24,1998,"2",1998-07-01,1998-08-03,0,200,297
"776",1998-08-24,"a-k-04","c-k-00004","4","4.c-k-00004",7.16666666666667,24,1998,"2",1998-07-01,1998-08-24,0.44,200,273
"777",1998-08-24,"a-k-10","c-k-00010","10","10.c-k-00010",12.8333333333333,24,1998,"2",1998-07-01,1998-08-24,0,200,307
"778",1998-09-14,"a-k-03","c-k-00003","3","3.c-k-00003",24.9166666666667,24,1998,"2",1998-07-01,1998-09-14,7.34,200,273
"779",1999-06-14,"a-k-16","c-k-00016","16","16.c-k-00016",9.66666666666667,24,1999,"1",1999-01-01,1999-06-14,0,200,358
"780",1999-06-28,"a-k-01","c-k-00001","1","1.c-k-00001",3.83333333333333,24,1999,"1",1999-01-01,1999-06-28,0.44,200,233
"781",1999-06-28,"a-k-02","c-k-00002","2","2.c-k-00002",27.2916666666667,24,1999,"1",1999-01-01,1999-06-28,0,200,221
"782",1999-06-28,"a-k-05","c-k-00005","5","5.c-k-00005",27.1666666666667,24,1999,"1",1999-01-01,1999-06-28,0,200,249
"783",1999-07-19,"a-k-03","c-k-00003","3","3.c-k-00003",31.625,24,1999,"2",1999-07-01,1999-07-19,1.43,200,273
